1970;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1969;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;O-400-5 Calzada:;;;Total;;Carriles:;;3+2;Prov:;O
;;;;;;;Población:;;LATORES;;;;Carretera:;;A-63;PK:;2,52
;;;;;;;;;;;Denominación antigua:;;;;A-63;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
2013;19345;0;18317;0;1028;1028;5.3;-4.74;0;-4.24;-50;-12.8;-12.87;000;0;;
2012;20308;0;19128;1;1179;1180;5.8;-8.03;-100;-7.42;-99.13;-2.72;-12.98;108;100;;
2011;22081;64;20661;115;1212;1356;6.1;2.81;-18.99;3.22;29.21;-4.34;-1.81;046;100;O-400-1;
2010;21477;79;20017;89;1267;1381;6.4;-0.88;-15.05;-0.25;-33.08;-5.8;-8.36;042;100;;
2009;21667;93;20067;133;1345;1507;7;-4.24;40.91;-5.49;47.78;-53.22;13.48;40;95;;
2008;22626;66;21232;90;2875;1328;5.87;0.25;-1.49;2.41;-11.76;72.47;-24.93;35;83;;
2007;22569;67;20733;102;1667;1769;7,84;18.39;48.89;19.47;-10.53;7.48;6.25;032;76;;
2006;19064;45;17354;114;1551;1665;8,73;7,65;114,28;10,62;-12,97;-17,05;-16,79;040;95;;
2005;17709;21;15687;131;1870;2001;11,29;5,63;-19,23;5,9;2,34;4;3,89;042;100;;
2004;16765;26;14813;128;1798;1926;11,48;6,19;-7,14;5,91;-15,78;10,91;8,62;040;95;;
2003;15787;28;13986;152;1621;1773;11,23;16,15;64,7;15,86;4,82;19,36;17,96;042;100;;
2002;13591;17;12071;145;1358;1503;11,05;0;0;0;0;0;0;008;20;;NC
2001;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
2000;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1999;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1998;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1997;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1996;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1995;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1994;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1993;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1992;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1991;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1990;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1989;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1988;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1987;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1986;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1985;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1984;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1983;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1982;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1981;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1980;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1979;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1978;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1977;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1976;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1975;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1974;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1973;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1972;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1971;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1970;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1969;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;O-54-5;Calzada:;;Total;;Carriles:;;2+2;Prov:;O
;;;;;;;Población:;;MIERES;;;;Carretera:;;A-66;PK:;51,32
;;;;;;;;;;;Denominación antigua:;;;;A-66;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
2013;27526;0;25248;2;2276;2278;8.3;-4.58;0;-4.33;0;-7.29;-7.28;000;0;;
2012;28848;0;26391;2;2455;2457;8.5;-8.2;-100;-7.2;-98.71;-8.7;-15.83;107;100;;
2011;31426;67;28440;155;2689;2919;9.3;0.04;8.06;0.38;-3.73;-3.27;-3.34;050;100;O-54-1;
2010;31413;62;28331;161;2780;3020;9.6;-10.52;0;-11.32;-11.54;-2.11;-2.39;042;100;;
2009;35105;62;31949;182;2840;3094;8.8;12.14;-29.55;12.38;10.3;-9.18;10.98;37;88;;
2008;31306;88;28430;165;3127;2788;8.91;-8.49;51.72;-8.88;57.14;9.76;-5.62;42;100;;
2007;34211;58;31199;105;2849;2954;8,63;3.58;11.54;4.69;-31.82;-5.66;-6.93;040;95;;
2006;33027;52;29801;154;3020;3174;9,61;16,43;33,33;23,18;-23,76;-23,21;-23,24;040;95;;
2005;28366;39;24192;202;3933;4135;14,57;5,61;62,5;4,82;-4,26;10,94;10,09;012;30;O-54-2;
2004;26858;24;23078;211;3545;3756;13,98;4,34;-31,42;3,23;12,23;12,11;12,11;012;30;O-54-2;
2003;25739;35;22354;188;3162;3350;13,01;2,14;29,62;2,9;2,73;-3,12;-2,81;012;30;O-54-2;
2002;25198;27;21724;183;3264;3447;13,67;3,15;35;2,73;1,1;5,93;5,67;012;30;O-54-2;
2001;24428;20;21146;181;3081;3262;13,35;-5,96;-66,1;-7,88;-3,2;10,98;10,09;012;30;O-54-2;
2000;25977;59;22955;187;2776;2963;11,4;-2,82;51,28;-5,3;2,18;22,34;20,84;012;30;O-54-2;
1999;26731;39;24240;183;2269;2452;9,17;14,47;-17,02;13,23;-20,08;36,11;29,32;012;30;O-54-2;NC
1998;23350;47;21407;229;1667;1896;8,11;9,99;6,81;13,04;26,51;-19,35;-15,65;012;30;O-54-2;
1997;21229;44;18937;181;2067;2248;10,58;1,34;76;1,13;-21,98;5,08;2,22;012;30;O-54-2;
1996;20948;25;18724;232;1967;2199;10,49;-0,83;-16,66;-1,85;24,73;7,48;9,07;012;30;O-54-2;
1995;21124;30;19078;186;1830;2016;9,54;3,72;-56,52;0,48;-16,21;68,04;53,77;012;30;O-54-2;
1994;20366;69;18986;222;1089;1311;6,43;0;0;0;0;0;0;012;30;O-54-2;
1993;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1992;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1991;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1990;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1989;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1988;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1987;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1986;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1985;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1984;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1983;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1982;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1981;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1980;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1979;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1978;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1977;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1976;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1975;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1974;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1973;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1972;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1971;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1970;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1969;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;OR-183-5 Calzada:;;;Total;;Carriles:;;2+2;Prov:;OR
;;;;;;;Población:;;RIBADAVIA;;;;Carretera:;;A-52;PK:;256,20
;;;;;;;;;;;Denominación antigua:;;;;A-52;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
2013;13664;0;11885;0;1778;1779;13;-2.03;0;-1.34;0;-6.42;-6.41;000;0;;
2012;13947;0;12046;0;1900;1901;13.6;-10.65;-100;-10.51;-100;-2.36;-10.63;111;100;;
2011;15609;22;13460;73;1946;2127;13.6;-2.98;120;-1.63;28.07;-12.7;-11.19;044;100 OR-183-1;;
2010;16088;10;13683;57;2229;2395;14.9;6.04;-54.55;7.2;-12.31;5.59;0.38;043;100 OU-183-1;;
2009;15172;22;12764;65;2111;2386;15.7;;;;;;;27;65 OU-183-1;;
2008;15225;27;12837;146;1633;2361;15.51;-7.17;-3.57;-10.05;192;-20.42;12.32;40;95;;
2007;16401;28;14271;50;2052;2102;12,82;1.64;64.71;5.66;-33.33;-19.18;-19.59;039;93;;
2006;16137;17;13506;75;2539;2614;16,19;17,83;142,85;28,66;-18,47;-18,04;-18,05;037;88;;
2005;13694;7;10497;92;3098;3190;23,29;-5,75;-89,7;-8,32;-12,38;6,57;5,9;012;30 OU-183-2;;
2004;14530;68;11450;105;2907;3012;20,72;1,24;0;0,41;66,66;0,72;2,13;012;30 OU-183-2;;
2003;14352;0;11403;63;2886;2949;20,54;6,22;-100;5,33;-7,35;10,44;9,99;005;13 OU-183-2;;
2002;13511;5;10825;68;2613;2681;19,84;-23,22;-92,42;-32,86;-63,04;113,48;90,41;006;16 OU-183-2;;
2001;17598;66;16124;184;1224;1408;8;36,83;0;57,21;0;-53,01;-45,95;001;4;OU-183-3;
2000;12861;0;10256;0;2605;2605;20,25;3,45;0;1,12;0;13,8;13,8;009;23 OU-183-2;;
1999;12431;0;10142;0;2289;2289;18,41;0;0;0;0;0;0;012;30 OU-183-2;;
1998;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1997;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1996;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1995;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1994;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1993;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1992;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1991;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1990;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1989;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1988;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1987;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1986;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1985;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1984;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1983;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1982;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1981;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1980;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1979;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1978;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1977;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1976;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1975;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1974;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1973;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1972;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1971;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1970;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1969;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;PO-88-5 Calzada:;;;Total;;Carriles:;;1+1;Prov:;PO
;;;;;;;Población:;SOUTELO DE MONTES;;;;;Carretera:;;N-541;PK:;54,46
;;;;;;;;;;;Denominación antigua:;;;;N-541;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
2013;2261;0;2046;0;215;215;9.5;3.52;0;3.7;0;1.89;1.89;000;0;;
2012;2184;0;1973;0;211;211;9.7;-15.81;-100;-13.73;-100;-7.86;-26.22;306;100;;
2011;2594;21;2287;48;229;286;11;26.91;-34.38;28.63;-47.83;73.48;22.22;022;52;PO-88-1;
2010;2044;32;1778;92;132;234;11.4;-8.75;-13.51;-10.88;8.24;16.81;12.5;033;78;;
2009;2240;37;1995;85;113;208;9.3;1.45;640;0.76;466.67;-58.46;-6.73;14;34;;
2008;2208;5;1980;15;272;223;10.1;-10.02;-77.27;-8.16;15.38;3.42;-19.2;28;67;;
2007;2454;22;2156;13;263;276;11,25;2.38;144.44;1.51;-48;10.04;4.55;042;100;;
2006;2397;9;2124;25;239;264;11,01;3,27;0;5,2;8,69;-14,33;-12,58;042;100;;
2005;2321;0;2019;23;279;302;13,01;-6,97;-100;-9,5;-17,85;26,81;21,77;040;95;;
2004;2495;16;2231;28;220;248;9,93;3,31;77,77;7,56;-20;-25,92;-25,3;040;95;;
2003;2415;9;2074;35;297;332;13,74;-5,73;80;-6,06;-27,08;-1,32;-4,87;042;100;;
2002;2562;5;2208;48;301;349;13,62;-5,6;-28,57;-7,07;0;6,36;5,43;040;95;;
2001;2714;7;2376;48;283;331;12,19;5,07;16,66;7,26;-41,46;1,07;-8,56;024;58;;
2000;2583;6;2215;82;280;362;14,01;-6,58;-50;-5,05;74,46;-24,93;-13,8;040;95;;
1999;2765;12;2333;47;373;420;15,18;-25,08;-20;-28,78;-38,15;15,12;5;040;95;;NC
1998;3691;15;3276;76;324;400;10,83;-13,78;-16,66;-14,42;-1,29;-9,49;-8,04;040;95;;
1997;4281;18;3828;77;358;435;10,16;12,77;50;15,05;2,66;-6,28;-4,81;036;86;;
1996;3796;12;3327;75;382;457;12,03;13,51;-50;12,55;11,94;28,61;25,54;042;100;;
1995;3344;24;2956;67;297;364;10,88;3,46;380;3,68;-15,18;0;-3,19;039;93;;
1994;3232;5;2851;79;297;376;11,63;3,95;0;2,92;0;-12,38;10,91;042;100;;
1993;3109;0;2770;0;339;339;10,9;-2,32;0;-1,91;0;-5,57;-5,57;035;83;;
1992;3183;0;2824;0;359;359;11,27;16,72;0;19,91;0;-3,49;-3,49;042;100;;
1991;2727;0;2355;0;372;372;13,64;-3,09;-100;-3,95;-100;36,26;6,28;042;100;;
1990;2814;12;2452;77;273;350;12,43;21,45;200;18,05;79,06;41,45;48,3;042;100;;
1989;2317;4;2077;43;193;236;10,18;1,53;-86,66;8,34;-4,44;-33,44;-29,55;042;100;;
1988;2282;30;1917;45;290;335;14,68;14,27;50;13,03;0;3,2;19,21;042;100;;
1987;1997;20;1696;0;281;281;14,07;-4,9;66,66;-0,58;0;-26,43;-26,43;042;100;;
1986;2100;12;1706;0;382;382;18,19;-16;-75;-9,54;0;-32,5;-32,5;042;100;;
1985;2500;48;1886;0;566;566;22,64;1,54;152,63;-11,03;0;75,23;75,23;042;100;;
1984;2462;19;2120;0;323;323;13,11;1,56;137,5;16,22;0;-45,43;-45,43;042;100;;
1983;2424;8;1824;0;592;592;24,42;-3,27;-27,27;-9,29;0;22,31;22,31;042;100;;
1982;2506;11;2011;0;484;484;19,31;13,59;-62,06;15,24;0;12,03;12,03;042;100;;
1981;2206;29;1745;0;432;432;19,58;-1,07;-77,51;298,4;0;-74,02;-74,02;042;100;;
1980;2230;129;438;0;1663;1663;74,57;38,42;72,72;-64,15;0;339,94;339,94;042;100;;
1979;1611;11;1222;0;378;378;23,46;-2,48;37,5;-5,78;0;8,93;8,93;042;100;;
1978;1652;8;1297;0;347;347;21;28,36;14,28;35,81;0;6,76;6,76;042;100;;
1977;1287;7;955;0;325;325;25,25;7,69;-22,22;4,25;0;20,37;20,37;042;100;;
1976;1195;9;916;0;270;270;22,59;45,02;50;42,23;0;55,17;55,17;042;100;;
1975;824;6;644;0;174;174;21,11;0;0;0;0;0;0;042;100;;
1974;0;0;0;0;0;0;0;0;0;0;0;0;0;042;100;;
1973;0;0;0;0;0;0;0;0;0;0;0;0;0;042;100;;
1972;0;0;0;0;0;0;0;0;0;0;0;0;0;042;100;;
1971;0;0;0;0;0;0;0;-100;0;-100;0;0;0;042;100;;
1970;835;0;835;0;0;0;0;0;0;0;0;0;0;042;100;;
1969;0;0;0;0;0;0;0;0;0;0;0;0;0;042;100;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;PO-95-5 Calzada:;;;Total;;Carriles:;;1+1;Prov:;PO
;;;;;;;Población:;MATALOBOS (A ESTRADA);;;;;Carretera:;;N-640;PK:;208,44
;;;;;;;;;;;Denominación antigua:;;;;N-640;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
2013;5000;0;4620;0;380;380;7.6;-1.9;0;-1.68;0;-4.51;-4.51;000;0;;
2012;5097;0;4699;0;398;398;7.8;-11.39;-100;-10.94;-100;3.11;-9.34;307;100;;
2011;5752;37;5276;42;386;439;7.6;1.84;23.33;2.41;-31.15;0.26;-5.79;075;100;PO-95-1;
2010;5648;30;5152;61;385;466;8.3;-2.96;-3.23;-2.92;0;-3.75;-3.32;035;83;;
2009;5820;31;5307;61;400;482;8.3;-0.22;72.22;0.57;84.85;-45.13;-10.41;21;51;;
2008;5833;18;5277;33;729;538;9.22;1.28;-10;0.69;26.92;54.45;8.03;35;83;;
2007;5759;20;5241;26;472;498;8,65;-0.81;-9.09;0.75;-18.75;-14.18;-14.43;042;100;;
2006;5806;22;5202;32;550;582;10,02;1,82;15,78;4,04;-17,94;-14,59;-14,78;024;58;;
2005;5702;19;5000;39;644;683;11,97;1,76;90;2,04;-9,3;-0,92;-1,44;042;100;;
2004;5603;10;4900;43;650;693;12,36;0,23;-50;-0,99;-8,51;13,24;11,59;042;100;;
2003;5590;20;4949;47;574;621;11,1;-4,81;53,84;-5,35;0;-1,71;-1,58;042;100;;
2002;5873;13;5229;47;584;631;10,74;2,37;-55,17;3,6;-20,33;-2,99;-4,53;032;76;;
2001;5737;29;5047;59;602;661;11,52;2,83;11,53;1,06;43,9;16,21;18,24;032;76;;
2000;5579;26;4994;41;518;559;10,01;-1,18;-43,47;-0,27;-28,07;-3,17;-5,57;042;100;;
1999;5646;46;5008;57;535;592;10,48;8,7;-49,45;7,86;-13,63;35,78;28,69;032;76;;
1998;5194;91;4643;66;394;460;8,85;2,79;16,66;2,9;15,78;-2,95;-0,64;019;46;;
1997;5053;78;4512;57;406;463;9,16;3,54;-18,75;2,31;-12,3;31,39;23,79;040;95;;
1996;4880;96;4410;65;309;374;7,66;0,1;-4;1,16;-7,14;-10,69;-10,09;040;95;;
1995;4875;100;4359;70;346;416;8,53;-5,66;-1,96;-5,85;-10,25;-3,35;-4,58;042;100;;
1994;5168;102;4630;78;358;436;8,43;19,9;3,03;19,57;36,84;26,95;28,61;016;39;;
1993;4310;99;3872;57;282;339;7,86;-8,51;0;-7,87;0;-19,88;-17,11;014;34;;
1992;4711;99;4203;57;352;409;8,68;4,38;3,12;7,27;9,61;-21,25;-18,03;042;100;;
1991;4513;96;3918;52;447;499;11,05;12,76;6,66;13;4;13,16;12,13;042;100;;
1990;4002;90;3467;50;395;445;11,11;-15,76;1,12;-16,47;13,63;-15,41;-12,91;042;100;;
1989;4751;89;4151;44;467;511;10,75;48,14;-27,64;46,99;-25,42;132,33;96,53;042;100;;
1988;3207;123;2824;59;201;260;8,1;-9,4;-24,07;-9,13;0;-25,55;-3,7;042;100;;
1987;3540;162;3108;0;270;270;7,62;1,92;0,62;3,87;0;-15,62;-15,62;042;100;;
1986;3473;161;2992;0;320;320;9,21;-22,82;-15,26;-15,02;0;-59,44;-59,44;042;100;;
1985;4500;190;3521;0;789;789;17,53;1,37;86,27;-9,55;0;77,7;77,7;042;100;;
1984;4439;102;3893;0;444;444;10;11,33;-26,08;16,55;0;-12,77;-12,77;042;100;;
1983;3987;138;3340;0;509;509;12,76;-9,24;2,22;-10,81;0;-0,77;-0,77;042;100;;
1982;4393;135;3745;0;513;513;11,67;-14,58;-19,16;-15,07;0;-9,36;-9,36;042;100;;
1981;5143;167;4410;0;566;566;11;35,34;21,01;35,35;0;40,09;40,09;042;100;;
1980;3800;138;3258;0;404;404;10,63;1,57;-14,28;5,64;0;-18,54;-18,54;042;100;;
1979;3741;161;3084;0;496;496;13,25;-1,65;-17,01;0,61;0;-8,99;-8,99;042;100;;
1978;3804;194;3065;0;545;545;14,32;-0,05;-25,95;2,2;0;0;0;042;100;;
1977;3806;262;2999;0;545;545;14,31;7,66;1,55;5,74;0;23,58;23,58;042;100;;
1976;3535;258;2836;0;441;441;12,47;23,68;7,5;26,55;0;16,97;16,97;042;100;;
1975;2858;240;2241;0;377;377;13,19;0;0;0;0;0;0;042;100;;
1974;0;0;0;0;0;0;0;0;0;0;0;0;0;042;100;;
1973;0;0;0;0;0;0;0;0;0;0;0;0;0;042;100;;
1972;0;0;0;0;0;0;0;0;0;0;0;0;0;042;100;;
1971;0;0;0;0;0;0;0;-100;0;-100;0;0;0;042;100;;
1970;1132;0;1132;0;0;0;0;0;0;0;0;0;0;042;100;;
1969;0;0;0;0;0;0;0;0;0;0;0;0;0;042;100;;
;;;;;;;;;;;;;;;;19/05/2014;
;;;;;;;;;;;;EVOLUCIÓN HISTÓRICA DE UNA ESTACIÓN;;;;;
;;;;;;;Estación:;BA-371-5 Calzada:;;;Total;;Carriles:;;2+2;Prov:;BA
;;;;;;;Población:;;TORREMEJIA;;;;Carretera:;;A-66;PK:;643,31
;;;;;;;;;;;Denominación antigua:;;;;A-66;;
;;;;IMD;;;;;;% CRECIMIENTO;;;;;FUNCIONAMIENTO;;
;;;;;;;%;;;;;;;No;;Ref. Año;Grado
Año;Total;Moto;Lige;Bus;Camión;Pesa;Pesa;Total;Moto;Lige;Bus;Camión;Pesa;Días;%;Ant;Comarac
2013;17906;0;15465;0;2441;2441;13.6;-0.9;0;-0.53;-50;-3.13;-3.17;000;0;;
2012;18068;0;15547;1;2520;2521;13.9;-3.66;-100;-2.72;-98.46;-3.04;-7.69;091;100;;
2011;18755;43;15981;65;2599;2731;14.6;-2.39;4.88;-1.85;-41.96;-3.38;-5.5;054;100 BA-371-1;;
2010;19214;41;16283;112;2690;2890;15;10.24;-37.88;9.23;72.31;15.95;17.62;032;76;;
2009;17430;66;14907;65;2320;2457;14.1;-1.3;-1.49;-1.52;8.33;67.87;0.04;38;90;;
2008;17660;67;15137;60;1382;2456;13.91;7.21;67.5;8.63;0;-43.31;-1.68;28;67;;
2007;16473;40;13935;60;2438;2498;15,16;11.74;-4.76;11.27;22.45;14.62;14.8;040;95;;
2006;14742;42;12524;49;2127;2176;14,76;0,13;-60,37;5,72;-38,75;-20,92;-21,44;022;53;;
2005;14722;106;11846;80;2690;2770;18,81;1,3;146,51;-2,52;0;19,18;18,52;042;100;;
2004;14533;43;12153;80;2257;2337;16,08;6,75;72;6,97;-5,88;5,36;4,93;042;100;;
2003;13613;25;11361;85;2142;2227;16,35;0;0;0;0;0;0;024;58;;NC
2002;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
2001;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
2000;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1999;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1998;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1997;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1996;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1995;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1994;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1993;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1992;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1991;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1990;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1989;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1988;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1987;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1986;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1985;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1984;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1983;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1982;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1981;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1980;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1979;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1978;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1977;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1976;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1975;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1974;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1973;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1972;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
1971;0;0;0;0;0;0;0;0;0;0;0;0;0;000;2;;
